Custid,Dayswus,Age,Edu,Income,Freq,Recency,Monetary,LTV,Perdeal,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,WebVisit,YearsAsCustomer,logIncome,logLTV,FrequencyScore,RecencyScore,MonetaryScore,RFM,value_labels,preference_labels,merged_labels
1411.0,1234.0,36.0,19.0,50919.0,6.0,92.0,147.0,3.0,48.0,55.0,4.0,36.0,2.0,3.0,63.0,43.0,6.0,3.4,10.83799141382964,1.0986122886681098,2,1,2,5,0,2,1
1412.0,777.0,22.0,16.0,29223.0,3.0,37.0,29.0,-1.0,60.0,5.0,22.0,25.0,28.0,20.0,12.0,60.0,6.0,2.1,10.282711349439063,0.0,1,3,1,5,2,1,0
1413.0,793.0,74.0,16.0,97204.0,38.0,74.0,1976.0,608.0,2.0,54.0,7.0,38.0,0.0,1.0,2.0,18.0,4.0,2.2,11.484567141865174,6.410174881966167,4,2,4,10,1,0,2
1414.0,569.0,65.0,19.0,95651.0,26.0,87.0,1203.0,421.0,4.0,39.0,5.0,38.0,12.0,7.0,4.0,21.0,3.0,1.6,11.468461429596813,6.042632833682381,4,1,4,9,1,2,2
1415.0,1084.0,63.0,15.0,102664.0,35.0,85.0,1789.0,853.0,6.0,81.0,5.0,9.0,3.0,2.0,6.0,30.0,6.0,3.0,11.539216798924295,6.748759547491679,4,1,4,9,1,0,2
1416.0,634.0,21.0,15.0,48194.0,2.0,60.0,40.0,5.0,26.0,14.0,10.0,35.0,24.0,17.0,13.0,71.0,8.0,1.7,10.782989810962448,1.6094379124341005,1,2,1,4,2,1,0
1417.0,810.0,24.0,14.0,37686.0,2.0,17.0,33.0,0.0,48.0,6.0,7.0,26.0,35.0,26.0,18.0,34.0,4.0,2.2,10.537043951682437,0.0,1,4,1,6,2,1,0
1418.0,581.0,29.0,17.0,41677.0,4.0,41.0,57.0,-1.0,54.0,29.0,10.0,47.0,5.0,10.0,13.0,54.0,5.0,1.6,10.637704696869411,0.0,1,3,1,5,2,2,1
1419.0,1117.0,56.0,19.0,81956.0,15.0,69.0,547.0,185.0,18.0,75.0,3.0,21.0,0.0,1.0,9.0,33.0,5.0,3.1,11.313937796867087,5.220355825078324,3,2,3,8,0,0,3
1420.0,757.0,46.0,17.0,68812.0,14.0,63.0,488.0,4.0,49.0,91.0,1.0,8.0,0.0,0.0,27.0,43.0,6.0,2.1,11.13913342731693,1.3862943611198906,3,2,3,8,2,0,3
1421.0,610.0,73.0,17.0,113584.0,27.0,14.0,1277.0,473.0,2.0,59.0,6.0,26.0,9.0,1.0,5.0,20.0,2.0,1.7,11.640297930279168,6.159095388491933,4,4,4,12,1,0,2
1422.0,760.0,56.0,16.0,85208.0,11.0,60.0,348.0,85.0,9.0,37.0,3.0,26.0,33.0,1.0,6.0,39.0,3.0,2.1,11.352850605123002,4.442651256490317,2,2,2,6,2,2,1
1423.0,1004.0,30.0,18.0,56275.0,8.0,71.0,220.0,0.0,50.0,53.0,5.0,33.0,1.0,8.0,21.0,48.0,6.0,2.8,10.938005665774932,0.0,2,2,2,6,0,2,1
1424.0,987.0,26.0,17.0,41917.0,13.0,94.0,434.0,11.0,45.0,49.0,7.0,36.0,3.0,5.0,17.0,58.0,9.0,2.7,10.64344675154854,2.3978952727983707,3,1,3,7,0,2,1
1425.0,1218.0,50.0,19.0,57692.0,10.0,86.0,302.0,6.0,47.0,91.0,1.0,7.0,1.0,1.0,3.0,60.0,8.0,3.3,10.9628737947034,1.791759469228055,2,1,2,5,0,0,3
1426.0,1117.0,46.0,15.0,71194.0,18.0,20.0,707.0,239.0,15.0,59.0,5.0,19.0,7.0,10.0,29.0,38.0,6.0,3.1,11.173163824186258,5.476463551931511,3,4,3,10,0,2,1
1427.0,1026.0,24.0,18.0,31984.0,3.0,74.0,65.0,6.0,27.0,31.0,9.0,37.0,11.0,11.0,25.0,64.0,8.0,2.8,10.37299105674018,1.791759469228055,1,2,2,5,0,2,1
1428.0,629.0,40.0,18.0,54982.0,1.0,234.0,18.0,2.0,37.0,74.0,1.0,22.0,0.0,3.0,6.0,56.0,6.0,1.7,10.914761137921928,0.6931471805599453,1,1,1,3,2,0,3
1429.0,1074.0,57.0,20.0,78407.0,18.0,66.0,715.0,210.0,10.0,61.0,2.0,35.0,2.0,0.0,4.0,34.0,5.0,2.9,11.269668488067053,5.3471075307174685,3,2,3,8,0,0,3
1430.0,939.0,27.0,18.0,37404.0,3.0,99.0,51.0,-11.0,86.0,59.0,3.0,31.0,5.0,2.0,11.0,65.0,8.0,2.6,10.529532929555335,0.0,1,1,1,3,0,0,3
1431.0,837.0,41.0,15.0,66324.0,1.0,359.0,11.0,-2.0,65.0,69.0,0.0,16.0,3.0,12.0,13.0,60.0,4.0,2.3,11.102307101621264,0.0,1,1,1,3,2,0,3
1432.0,786.0,56.0,14.0,93260.0,25.0,73.0,1141.0,403.0,7.0,54.0,3.0,30.0,6.0,8.0,12.0,51.0,6.0,2.2,11.443146570362313,5.998936561946683,4,2,4,10,2,2,1
1433.0,1017.0,52.0,18.0,76244.0,15.0,51.0,540.0,-5.0,51.0,86.0,1.0,12.0,1.0,0.0,13.0,60.0,8.0,2.8,11.241694002848964,0.0,3,3,3,9,0,0,3
1434.0,580.0,66.0,17.0,99569.0,29.0,55.0,1400.0,702.0,3.0,51.0,6.0,36.0,3.0,4.0,5.0,13.0,1.0,1.6,11.508606150146,6.553933404025811,4,2,4,10,1,2,2
1435.0,587.0,50.0,18.0,65943.0,5.0,30.0,119.0,46.0,5.0,88.0,0.0,10.0,1.0,0.0,2.0,63.0,6.0,1.6,11.096546011496184,3.828641396489095,2,3,2,7,2,0,3
1436.0,1238.0,70.0,15.0,88591.0,35.0,94.0,1791.0,463.0,13.0,10.0,17.0,47.0,8.0,19.0,2.0,13.0,4.0,3.4,11.39178555129812,6.137727054086234,4,1,4,9,1,2,2
1437.0,977.0,27.0,16.0,31268.0,5.0,88.0,120.0,15.0,32.0,38.0,23.0,27.0,4.0,9.0,10.0,65.0,8.0,2.7,10.35035048934022,2.70805020110221,2,1,2,5,0,2,1
1438.0,609.0,31.0,15.0,54277.0,5.0,55.0,121.0,10.0,33.0,58.0,1.0,34.0,4.0,3.0,12.0,72.0,8.0,1.7,10.901855843445738,2.302585092994046,2,2,2,6,2,0,3
1439.0,1207.0,67.0,15.0,111561.0,30.0,95.0,1475.0,553.0,13.0,46.0,9.0,28.0,7.0,10.0,5.0,41.0,7.0,3.3,11.622326805487551,6.315358001522335,4,1,4,9,0,2,1
1440.0,996.0,34.0,15.0,63304.0,10.0,48.0,306.0,42.0,23.0,35.0,20.0,23.0,13.0,9.0,25.0,46.0,5.0,2.7,11.055703797289029,3.737669618283368,2,3,2,7,0,1,0
1441.0,1153.0,41.0,16.0,69883.0,13.0,67.0,432.0,132.0,17.0,43.0,2.0,31.0,10.0,13.0,3.0,54.0,7.0,3.2,11.154577694064905,4.882801922586371,3,2,3,8,0,2,1
1442.0,1230.0,35.0,18.0,61463.0,5.0,86.0,87.0,-26.0,80.0,66.0,0.0,32.0,1.0,1.0,42.0,61.0,8.0,3.4,11.026190646728798,0.0,2,1,2,5,0,0,3
1443.0,1053.0,47.0,19.0,74306.0,15.0,40.0,540.0,-26.0,57.0,90.0,0.0,8.0,1.0,1.0,13.0,62.0,8.0,2.9,11.215946981146658,0.0,3,3,3,9,0,0,3
1444.0,661.0,53.0,15.0,61469.0,1.0,403.0,16.0,0.0,51.0,89.0,0.0,9.0,1.0,1.0,12.0,59.0,7.0,1.8,11.02628826167047,0.0,1,1,1,3,2,0,3
1445.0,1000.0,26.0,18.0,21829.0,3.0,89.0,38.0,-18.0,94.0,67.0,12.0,15.0,6.0,0.0,45.0,50.0,8.0,2.7,9.990994639974362,0.0,1,1,1,3,0,0,3
1446.0,1070.0,27.0,16.0,42886.0,4.0,41.0,93.0,1.0,49.0,41.0,10.0,36.0,10.0,2.0,19.0,70.0,9.0,2.9,10.666300711329177,0.0,1,3,2,6,0,2,1
1447.0,746.0,49.0,17.0,59145.0,5.0,33.0,55.0,-12.0,76.0,31.0,7.0,28.0,20.0,14.0,55.0,52.0,4.0,2.0,10.987747334979836,0.0,2,3,1,6,2,1,0
1448.0,1088.0,53.0,20.0,57919.0,15.0,9.0,542.0,135.0,8.0,88.0,1.0,10.0,1.0,0.0,20.0,49.0,7.0,3.0,10.966800761717185,4.90527477843843,3,4,3,10,0,0,3
1449.0,902.0,73.0,18.0,116399.0,24.0,88.0,1077.0,585.0,1.0,65.0,2.0,30.0,0.0,2.0,2.0,15.0,1.0,2.5,11.66477922317728,6.371611847231857,3,1,3,7,1,0,2
1450.0,587.0,75.0,14.0,128729.0,39.0,4.0,2039.0,840.0,0.0,22.0,10.0,61.0,2.0,5.0,30.0,18.0,2.0,1.6,11.765464698426506,6.733401891837359,4,4,4,12,1,2,2
1451.0,1079.0,19.0,13.0,29872.0,11.0,71.0,339.0,32.0,27.0,7.0,17.0,19.0,31.0,26.0,45.0,50.0,8.0,3.0,10.304676865781504,3.4657359027997265,2,2,2,6,0,1,0
1452.0,1105.0,66.0,17.0,104360.0,26.0,68.0,1214.0,409.0,2.0,39.0,8.0,37.0,8.0,9.0,2.0,10.0,1.0,3.0,11.555601739250664,6.013715156042802,4,2,4,10,1,2,2
1453.0,822.0,26.0,15.0,18656.0,4.0,26.0,53.0,-5.0,64.0,34.0,8.0,38.0,14.0,6.0,28.0,56.0,7.0,2.3,9.833923089150218,0.0,1,4,1,6,0,2,1
1454.0,587.0,68.0,19.0,105006.0,22.0,36.0,960.0,376.0,1.0,23.0,13.0,49.0,9.0,6.0,2.0,9.0,0.0,1.6,11.561772770364213,5.929589143389895,3,3,3,9,1,2,2
1455.0,787.0,33.0,19.0,36937.0,4.0,39.0,63.0,-1.0,52.0,62.0,5.0,25.0,6.0,3.0,5.0,63.0,7.0,2.2,10.516969037677818,0.0,1,3,1,5,2,0,3
1456.0,741.0,20.0,14.0,10000.0,2.0,94.0,24.0,-2.0,67.0,14.0,8.0,34.0,13.0,30.0,75.0,56.0,8.0,2.0,9.210340371976184,0.0,1,1,1,3,2,1,0
1457.0,670.0,60.0,15.0,93179.0,32.0,85.0,1600.0,954.0,2.0,59.0,6.0,20.0,7.0,8.0,9.0,24.0,3.0,1.8,11.44227765339648,6.860663671448287,4,1,4,9,1,0,2
1458.0,587.0,36.0,16.0,60040.0,2.0,66.0,34.0,-2.0,58.0,73.0,1.0,24.0,0.0,2.0,5.0,76.0,8.0,1.6,11.002766285747398,0.0,1,2,1,4,2,0,3
1459.0,653.0,34.0,18.0,45631.0,5.0,63.0,120.0,2.0,47.0,66.0,1.0,32.0,0.0,1.0,12.0,62.0,8.0,1.8,10.72834258908784,0.6931471805599453,2,2,2,6,2,0,3
1460.0,1053.0,45.0,14.0,73671.0,10.0,98.0,302.0,32.0,32.0,51.0,8.0,24.0,13.0,5.0,11.0,52.0,6.0,2.9,11.207364513631155,3.4657359027997265,2,1,2,5,0,2,1
1461.0,1072.0,61.0,15.0,100096.0,25.0,83.0,1145.0,426.0,6.0,51.0,3.0,27.0,0.0,19.0,11.0,20.0,3.0,2.9,11.513885004464928,6.054439346269371,4,1,4,9,1,2,2
1462.0,1136.0,59.0,17.0,78129.0,18.0,20.0,711.0,-124.0,66.0,69.0,0.0,26.0,1.0,4.0,3.0,39.0,7.0,3.1,11.266116585728028,0.0,3,4,3,10,0,0,3
1463.0,1129.0,19.0,13.0,23329.0,1.0,546.0,19.0,-2.0,79.0,6.0,5.0,29.0,29.0,31.0,34.0,54.0,8.0,3.1,10.05745250083064,0.0,1,1,1,3,0,1,0
1464.0,821.0,46.0,19.0,67995.0,11.0,42.0,349.0,97.0,9.0,85.0,1.0,11.0,2.0,1.0,20.0,51.0,5.0,2.2,11.12718945204306,4.574710978503383,2,3,2,7,2,0,3
1465.0,1176.0,76.0,20.0,103617.0,30.0,50.0,1474.0,457.0,1.0,74.0,1.0,23.0,1.0,1.0,1.0,17.0,3.0,3.2,11.548456688009884,6.124683390894205,4,3,4,11,1,0,2
1466.0,1248.0,23.0,17.0,27999.0,4.0,22.0,74.0,-6.0,66.0,27.0,6.0,44.0,12.0,11.0,54.0,56.0,8.0,3.4,10.239924074233857,0.0,1,4,2,7,0,1,0
1467.0,842.0,54.0,16.0,80947.0,17.0,97.0,654.0,191.0,11.0,34.0,6.0,26.0,23.0,11.0,7.0,28.0,4.0,2.3,11.301549898505518,5.25227342804663,3,1,3,7,2,2,1
1468.0,929.0,59.0,16.0,71514.0,10.0,33.0,306.0,114.0,15.0,73.0,3.0,22.0,0.0,1.0,2.0,34.0,4.0,2.5,11.177648513710764,4.736198448394496,2,3,2,7,2,0,3
1469.0,848.0,21.0,15.0,39897.0,3.0,97.0,47.0,-9.0,71.0,15.0,33.0,18.0,17.0,17.0,63.0,37.0,5.0,2.3,10.594056412081272,0.0,1,1,1,3,2,1,0
1470.0,788.0,76.0,20.0,110186.0,31.0,42.0,1532.0,482.0,0.0,47.0,7.0,32.0,3.0,10.0,8.0,19.0,2.0,2.2,11.60992512588818,6.1779441140506,4,3,4,11,1,2,2
1471.0,773.0,37.0,17.0,60350.0,5.0,67.0,89.0,-11.0,68.0,47.0,7.0,29.0,3.0,14.0,3.0,46.0,5.0,2.1,11.007916226525678,0.0,2,2,2,6,2,2,1
1472.0,591.0,29.0,20.0,47813.0,2.0,37.0,31.0,-8.0,82.0,49.0,2.0,29.0,10.0,9.0,65.0,43.0,5.0,1.6,10.775052848030551,0.0,1,3,1,5,2,2,1
1473.0,634.0,51.0,19.0,51772.0,5.0,86.0,86.0,15.0,26.0,89.0,1.0,9.0,0.0,1.0,19.0,50.0,5.0,1.7,10.854604741562328,2.70805020110221,2,1,2,5,2,0,3
1474.0,636.0,63.0,15.0,95642.0,18.0,45.0,720.0,319.0,11.0,53.0,9.0,24.0,13.0,1.0,8.0,39.0,4.0,1.7,11.468367333106018,5.765191102784844,3,3,3,9,2,2,1
1475.0,1248.0,28.0,15.0,21745.0,3.0,4.0,43.0,-7.0,75.0,54.0,2.0,36.0,8.0,0.0,31.0,65.0,9.0,3.4,9.98713912503174,0.0,1,4,1,6,0,0,3
1476.0,926.0,50.0,19.0,80228.0,19.0,46.0,764.0,251.0,12.0,94.0,0.0,5.0,1.0,0.0,10.0,53.0,6.0,2.5,11.292627860105938,5.525452939131784,3,3,3,9,2,0,3
1477.0,658.0,49.0,14.0,68252.0,10.0,76.0,304.0,104.0,22.0,79.0,3.0,10.0,5.0,3.0,6.0,52.0,6.0,1.8,11.130962016647157,4.6443908991413725,2,2,2,6,2,0,3
1478.0,613.0,70.0,19.0,115621.0,34.0,37.0,1730.0,571.0,1.0,43.0,2.0,46.0,6.0,4.0,1.0,26.0,3.0,1.7,11.658072879621724,6.3473892096560105,4,3,4,11,1,2,2
1479.0,1030.0,29.0,15.0,40326.0,4.0,33.0,90.0,5.0,41.0,30.0,5.0,37.0,21.0,7.0,11.0,59.0,8.0,2.8,10.60475170119802,1.6094379124341005,1,3,2,6,0,2,1
1480.0,1206.0,70.0,15.0,107235.0,36.0,58.0,1853.0,1051.0,2.0,45.0,4.0,40.0,6.0,5.0,8.0,12.0,2.0,3.3,11.58277796686906,6.957497370876951,4,2,4,10,1,2,2
1481.0,1166.0,31.0,15.0,48839.0,3.0,8.0,65.0,-17.0,92.0,55.0,1.0,25.0,14.0,5.0,56.0,69.0,9.0,3.2,10.79628445299455,0.0,1,4,2,7,0,2,1
1482.0,1247.0,20.0,14.0,10000.0,2.0,49.0,33.0,-7.0,90.0,11.0,9.0,49.0,16.0,15.0,15.0,62.0,9.0,3.4,9.210340371976184,0.0,1,3,1,5,0,2,1
1483.0,845.0,30.0,18.0,49439.0,2.0,14.0,25.0,-6.0,93.0,28.0,8.0,43.0,14.0,7.0,6.0,54.0,6.0,2.3,10.808494865389797,0.0,1,4,1,6,2,2,1
1484.0,744.0,76.0,19.0,107663.0,30.0,79.0,1468.0,724.0,1.0,28.0,7.0,47.0,8.0,11.0,9.0,24.0,3.0,2.0,11.58676125722922,6.584791392385716,4,1,4,9,1,2,2
1485.0,1143.0,59.0,17.0,95607.0,29.0,16.0,1411.0,361.0,15.0,66.0,4.0,18.0,5.0,7.0,1.0,32.0,5.0,3.1,11.468001318116231,5.8888779583328805,4,4,4,12,0,0,3
1486.0,1055.0,62.0,14.0,68207.0,11.0,90.0,341.0,99.0,17.0,23.0,6.0,36.0,27.0,8.0,39.0,36.0,4.0,2.9,11.130302477860688,4.59511985013459,2,1,2,5,0,1,0
1487.0,794.0,20.0,14.0,43183.0,2.0,78.0,42.0,7.0,8.0,15.0,12.0,29.0,24.0,20.0,26.0,69.0,8.0,2.2,10.673202178264953,1.9459101490553128,1,2,1,4,0,1,0
1488.0,1010.0,32.0,16.0,51959.0,4.0,94.0,90.0,3.0,43.0,28.0,13.0,31.0,17.0,10.0,39.0,68.0,8.0,2.8,10.85821022502582,1.0986122886681098,1,1,2,4,0,1,0
1489.0,954.0,77.0,15.0,113483.0,43.0,3.0,2291.0,801.0,1.0,46.0,4.0,42.0,4.0,4.0,1.0,10.0,3.0,2.6,11.639408324949809,6.68586094706836,4,4,4,12,1,2,2
1490.0,1210.0,18.0,12.0,34620.0,3.0,29.0,56.0,4.0,33.0,5.0,5.0,21.0,56.0,13.0,20.0,60.0,8.0,3.3,10.4521868287302,1.3862943611198906,1,3,1,5,0,1,0
1491.0,1188.0,19.0,13.0,36681.0,1.0,53.0,20.0,-1.0,60.0,11.0,39.0,8.0,37.0,5.0,45.0,72.0,9.0,3.3,10.5100141888123,0.0,1,2,1,4,0,1,0
1492.0,900.0,72.0,16.0,98102.0,21.0,80.0,892.0,403.0,3.0,24.0,6.0,46.0,7.0,17.0,17.0,14.0,1.0,2.5,11.493763032705472,5.998936561946683,3,1,3,7,1,2,2
1493.0,655.0,57.0,19.0,82925.0,10.0,14.0,301.0,97.0,13.0,63.0,8.0,18.0,0.0,11.0,4.0,48.0,5.0,1.8,11.325691863815251,4.574710978503383,2,4,2,8,2,0,3
1494.0,602.0,75.0,16.0,123033.0,37.0,98.0,1913.0,607.0,0.0,33.0,2.0,47.0,12.0,6.0,12.0,9.0,1.0,1.6,11.720207891053436,6.408528791059498,4,1,4,9,1,2,2
1495.0,646.0,65.0,17.0,102349.0,27.0,17.0,1277.0,452.0,2.0,51.0,5.0,38.0,6.0,0.0,29.0,9.0,1.0,1.8,11.536143820646004,6.113682179832232,4,4,4,12,1,2,2
1496.0,1078.0,69.0,18.0,102742.0,37.0,5.0,1922.0,664.0,3.0,42.0,5.0,42.0,6.0,5.0,11.0,15.0,3.0,3.0,11.539976270446545,6.498282149476434,4,4,4,12,1,2,2
1497.0,1221.0,54.0,20.0,82003.0,23.0,77.0,1014.0,-75.0,56.0,98.0,0.0,2.0,0.0,0.0,1.0,56.0,8.0,3.3,11.314511110943016,0.0,3,2,3,8,0,0,3
1498.0,840.0,56.0,15.0,73003.0,16.0,87.0,599.0,143.0,17.0,33.0,18.0,38.0,1.0,10.0,22.0,33.0,4.0,2.3,11.198255815176529,4.962844630259907,3,1,3,7,2,2,1
1499.0,604.0,65.0,17.0,76712.0,11.0,89.0,347.0,86.0,10.0,23.0,13.0,40.0,14.0,10.0,1.0,13.0,1.0,1.7,11.247813428833515,4.454347296253507,2,1,2,5,2,2,1
1500.0,954.0,67.0,15.0,97878.0,19.0,46.0,763.0,264.0,5.0,31.0,1.0,47.0,11.0,10.0,27.0,29.0,2.0,2.6,11.491477084164355,5.575949103146316,3,3,3,9,1,2,2
1501.0,946.0,59.0,15.0,102856.0,24.0,54.0,1082.0,581.0,5.0,44.0,7.0,15.0,20.0,14.0,9.0,17.0,2.0,2.6,11.541085230764084,6.364750756851911,3,2,4,9,1,2,2
1502.0,966.0,30.0,19.0,38916.0,2.0,43.0,34.0,-2.0,58.0,79.0,0.0,19.0,1.0,1.0,7.0,70.0,8.0,2.6,10.569160756095318,0.0,1,3,1,5,0,0,3
1503.0,920.0,73.0,19.0,99066.0,30.0,87.0,1475.0,816.0,2.0,42.0,11.0,30.0,6.0,11.0,5.0,11.0,1.0,2.5,11.503541573659888,6.704414354964107,4,1,4,9,1,2,2
1504.0,1233.0,52.0,19.0,65692.0,20.0,92.0,831.0,194.0,17.0,77.0,1.0,20.0,1.0,1.0,7.0,36.0,7.0,3.4,11.092732431457453,5.267858159063328,3,1,3,7,0,0,3
1505.0,1147.0,55.0,17.0,80670.0,7.0,21.0,185.0,47.0,24.0,30.0,8.0,28.0,24.0,11.0,14.0,47.0,5.0,3.1,11.29812203793102,3.8501476017100575,2,4,2,8,0,2,1
1506.0,1046.0,75.0,14.0,95317.0,22.0,87.0,956.0,421.0,7.0,17.0,34.0,13.0,32.0,3.0,18.0,13.0,1.0,2.9,11.464963457784116,6.042632833682381,3,1,3,7,1,1,0
1507.0,865.0,55.0,15.0,61698.0,4.0,74.0,92.0,9.0,37.0,37.0,14.0,31.0,3.0,15.0,20.0,33.0,4.0,2.4,11.030006794457243,2.19722457733622,1,2,2,5,2,2,1
1508.0,754.0,56.0,19.0,95241.0,26.0,92.0,1214.0,602.0,5.0,66.0,3.0,27.0,3.0,1.0,5.0,29.0,4.0,2.1,11.464165800335682,6.400257445308821,4,1,4,9,1,0,2
1509.0,1089.0,28.0,19.0,11474.0,5.0,44.0,68.0,-10.0,63.0,44.0,2.0,36.0,13.0,5.0,13.0,33.0,5.0,3.0,9.347838885161815,0.0,2,3,2,7,0,2,1
1510.0,955.0,69.0,17.0,95951.0,34.0,81.0,1727.0,886.0,1.0,34.0,3.0,54.0,8.0,2.0,5.0,14.0,3.0,2.6,11.471592923476376,6.786716950605081,4,1,4,9,1,2,2
1511.0,694.0,77.0,16.0,117766.0,35.0,42.0,1793.0,1070.0,1.0,29.0,4.0,48.0,4.0,15.0,3.0,18.0,2.0,1.9,11.676454883751695,6.975413927455952,4,3,4,11,1,2,2
1512.0,813.0,76.0,19.0,126891.0,39.0,1.0,2041.0,706.0,1.0,63.0,10.0,22.0,4.0,1.0,1.0,9.0,1.0,2.2,11.75108372920158,6.559615237493242,4,4,4,12,1,0,2
1513.0,587.0,28.0,19.0,25317.0,2.0,43.0,16.0,-3.0,85.0,39.0,4.0,39.0,9.0,9.0,9.0,70.0,7.0,1.6,10.139231385826076,0.0,1,3,1,5,2,2,1
1514.0,1205.0,74.0,19.0,115781.0,40.0,7.0,2107.0,809.0,1.0,85.0,1.0,13.0,0.0,1.0,3.0,41.0,5.0,3.3,11.659455754666002,6.695798917058491,4,4,4,12,1,0,2
1515.0,580.0,21.0,15.0,31124.0,1.0,31.0,14.0,2.0,21.0,22.0,18.0,31.0,6.0,23.0,21.0,45.0,4.0,1.6,10.34573450473682,0.6931471805599453,1,3,1,5,2,1,0
1516.0,703.0,42.0,15.0,40840.0,3.0,67.0,44.0,-8.0,74.0,63.0,4.0,28.0,3.0,1.0,23.0,57.0,7.0,1.9,10.6174172722786,0.0,1,2,1,4,2,0,3
1517.0,1132.0,35.0,18.0,51845.0,6.0,71.0,153.0,-30.0,76.0,76.0,0.0,20.0,2.0,2.0,1.0,63.0,9.0,3.1,10.85601377699238,0.0,2,2,2,6,0,0,3
1518.0,1006.0,72.0,14.0,99634.0,31.0,75.0,1539.0,446.0,1.0,20.0,19.0,40.0,9.0,12.0,3.0,12.0,2.0,2.8,11.509258750782603,6.100318952020064,4,2,4,10,1,2,2
1519.0,985.0,30.0,18.0,39986.0,3.0,96.0,65.0,6.0,34.0,59.0,3.0,31.0,7.0,0.0,39.0,44.0,6.0,2.7,10.596284671831778,1.791759469228055,1,1,2,4,0,0,3
1520.0,1118.0,56.0,15.0,75241.0,17.0,15.0,644.0,265.0,6.0,39.0,22.0,24.0,6.0,9.0,4.0,34.0,4.0,3.1,11.228451574129409,5.579729825986222,3,4,3,10,0,2,1
1521.0,685.0,36.0,15.0,50411.0,3.0,43.0,47.0,-2.0,55.0,53.0,9.0,27.0,6.0,5.0,19.0,48.0,4.0,1.9,10.827964684213782,0.0,1,3,1,5,2,2,1
1522.0,550.0,39.0,17.0,48707.0,3.0,21.0,31.0,-11.0,80.0,49.0,2.0,44.0,3.0,3.0,11.0,54.0,5.0,1.5,10.793578035907808,0.0,1,4,1,6,2,2,1
1523.0,1126.0,58.0,14.0,64687.0,12.0,42.0,387.0,69.0,29.0,59.0,10.0,22.0,6.0,3.0,11.0,35.0,5.0,3.1,11.077315532943354,4.23410650459726,2,3,3,8,0,0,3
1524.0,577.0,33.0,16.0,60756.0,2.0,45.0,31.0,3.0,38.0,57.0,10.0,15.0,10.0,8.0,12.0,45.0,4.0,1.6,11.014621121757909,1.0986122886681098,1,3,1,5,2,2,1
1525.0,1157.0,75.0,15.0,114736.0,41.0,26.0,2165.0,633.0,1.0,28.0,8.0,55.0,3.0,6.0,2.0,18.0,4.0,3.2,11.650389116122357,6.450470422144176,4,4,4,12,1,2,2
1526.0,1038.0,34.0,17.0,56107.0,11.0,86.0,344.0,48.0,20.0,51.0,3.0,32.0,12.0,2.0,76.0,52.0,6.0,2.8,10.935015860910363,3.871201010907891,2,1,2,5,0,2,1
1527.0,1108.0,56.0,16.0,82985.0,19.0,45.0,778.0,281.0,12.0,55.0,21.0,16.0,5.0,3.0,15.0,30.0,4.0,3.0,11.32641514755482,5.638354669333745,3,3,3,9,0,2,1
1528.0,1136.0,59.0,15.0,88583.0,20.0,51.0,839.0,266.0,10.0,68.0,9.0,17.0,4.0,2.0,8.0,29.0,5.0,3.1,11.391695244593915,5.583496308781699,3,3,3,9,0,0,3
1529.0,740.0,42.0,19.0,81103.0,18.0,66.0,716.0,-51.0,61.0,85.0,1.0,14.0,0.0,0.0,2.0,48.0,6.0,2.0,11.30347523078802,0.0,3,2,3,8,2,0,3
1530.0,768.0,63.0,19.0,93203.0,13.0,44.0,436.0,116.0,13.0,60.0,1.0,33.0,1.0,5.0,1.0,38.0,5.0,2.1,11.442535188996835,4.7535901911063645,3,3,3,9,2,0,3
1531.0,619.0,35.0,18.0,57997.0,5.0,28.0,81.0,-11.0,69.0,77.0,0.0,21.0,1.0,0.0,12.0,52.0,5.0,1.7,10.968146564052883,0.0,2,3,2,7,2,0,3
1532.0,585.0,38.0,15.0,52407.0,3.0,1.0,36.0,-8.0,77.0,57.0,5.0,31.0,4.0,3.0,10.0,67.0,7.0,1.6,10.86679544917334,0.0,1,4,1,6,2,0,3
1533.0,638.0,19.0,13.0,27731.0,4.0,15.0,93.0,8.0,30.0,9.0,28.0,27.0,29.0,8.0,31.0,57.0,7.0,1.7,10.230306199986291,2.079441541679836,1,4,2,7,2,1,0
1534.0,849.0,66.0,18.0,109426.0,40.0,82.0,2105.0,797.0,2.0,49.0,2.0,41.0,5.0,2.0,4.0,14.0,3.0,2.3,11.6030038006968,6.680854678790215,4,1,4,9,1,2,2
1535.0,984.0,28.0,18.0,27705.0,5.0,89.0,76.0,-1.0,52.0,51.0,18.0,23.0,3.0,5.0,25.0,65.0,8.0,2.7,10.22936818130145,0.0,2,1,2,5,0,2,1
1536.0,892.0,28.0,17.0,43820.0,5.0,7.0,117.0,-3.0,55.0,36.0,3.0,55.0,3.0,3.0,32.0,49.0,7.0,2.4,10.687845613149458,0.0,2,4,2,8,0,2,1
1537.0,1060.0,45.0,15.0,69803.0,17.0,100.0,649.0,-5.0,51.0,82.0,4.0,13.0,1.0,1.0,14.0,68.0,9.0,2.9,11.153432267769546,0.0,3,1,3,7,0,0,3
1538.0,811.0,22.0,16.0,10000.0,5.0,91.0,47.0,1.0,44.0,5.0,17.0,57.0,4.0,17.0,23.0,66.0,8.0,2.2,9.210340371976184,0.0,2,1,1,4,2,2,1
